Id,AccountName,EndUserID,Date(UTC),QuestionDate&Time(UTC),QuestionDate&Time(Eastern),SurveyName,SurveyID,Answer,AnswerFreetext,UserName,UserType,UserRole,UserStatus,UserInfo,Question
491,jpl,jpl_C8539F43-9816-4B09-88E3-D52A66E9AD73,2023-10-24,2023-10-24 13:34:50,2023-10-24 13:34:50,Sondage Produit Service Client,101436,Satisfait(e),,2023-07-11T03:19:24.940Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
492,gmfujr,gmfujr_340359DA-95B2-4A65-9A67-66014A1A8047,2023-10-25,2023-10-25 10:48:06,2023-10-25 10:48:06,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-07T18:59:01.930Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
493,gmfujr,gmfujr_340359DA-95B2-4A65-9A67-66014A1A8047,2023-10-25,2023-10-25 10:48:06,2023-10-25 10:48:06,Sondage Training  DT,95966,Satisfait(e),,2023-09-07T18:59:01.930Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
494,gmfujr,gmfujr_FB484874-F125-4AB5-8931-6756329CD2AE,2023-10-25,2023-10-25 11:04:35,2023-10-25 11:04:35,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-29T15:53:58.273Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
495,gmfujr,gmfujr_FB484874-F125-4AB5-8931-6756329CD2AE,2023-10-25,2023-10-25 11:04:35,2023-10-25 11:04:35,Sondage Training  DT,95966,Insatisfait(e),,2023-09-29T15:53:58.273Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
496,gmfujr,gmfujr_DDDD35D4-44FE-444D-A066-AE0D51E874A1,2023-10-25,2023-10-25 11:34:07,2023-10-25 11:34:07,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-12T17:06:19.250Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
497,gmfujr,gmfujr_DDDD35D4-44FE-444D-A066-AE0D51E874A1,2023-10-25,2023-10-25 11:34:07,2023-10-25 11:34:07,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-12T17:06:19.250Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
498,gmfujr,gmfujr_B6F3D760-9E3C-46E5-983E-7F771131E1E9,2023-10-25,2023-10-25 12:29:17,2023-10-25 12:29:17,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-01T19:26:57.993Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
499,gmfujr,gmfujr_B6F3D760-9E3C-46E5-983E-7F771131E1E9,2023-10-25,2023-10-25 12:29:17,2023-10-25 12:29:17,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-01T19:26:57.993Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
500,gmfujr,gmfujr_21D1E165-395F-4A85-A591-FF260FA565B9,2023-10-25,2023-10-25 13:09:08,2023-10-25 13:09:08,Sondage Training  DT,95966,Totalement satisfait(e),,2023-07-13T18:45:24.887Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
501,gmfujr,gmfujr_21D1E165-395F-4A85-A591-FF260FA565B9,2023-10-25,2023-10-25 13:09:08,2023-10-25 13:09:08,Sondage Training  DT,95966,Satisfait(e),,2023-07-13T18:45:24.887Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
502,gmfujr,gmfujr_D1C2CA4F-2A9C-476F-909B-CC185F65BED6,2023-10-25,2023-10-25 14:31:17,2023-10-25 14:31:17,Sondage Training  DT,95966,Totalement satisfait(e),,2023-10-02T15:18:05.703Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
503,gmfujr,gmfujr_D1C2CA4F-2A9C-476F-909B-CC185F65BED6,2023-10-25,2023-10-25 14:31:17,2023-10-25 14:31:17,Sondage Training  DT,95966,Satisfait(e),,2023-10-02T15:18:05.703Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
504,gmfujr,gmfujr_A2BECBD8-2227-4610-9847-972047DB1E19,2023-10-26,2023-10-26 12:19:15,2023-10-26 12:19:15,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-14T18:18:05.097Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
505,gmfujr,gmfujr_A2BECBD8-2227-4610-9847-972047DB1E19,2023-10-26,2023-10-26 12:19:15,2023-10-26 12:19:15,Sondage Training  DT,95966,Totalement insatisfait(e),,2023-09-14T18:18:05.097Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
506,gmfujr,gmfujr_86063BB1-9C4D-4F7C-9F36-9F9C73876824,2023-10-26,2023-10-26 14:02:28,2023-10-26 14:02:28,Sondage Training  DT,95966,Satisfait(e),,2023-10-26T14:00:05.369Z,OtherProfession,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
507,gmfujr,gmfujr_86063BB1-9C4D-4F7C-9F36-9F9C73876824,2023-10-26,2023-10-26 14:02:28,2023-10-26 14:02:28,Sondage Training  DT,95966,Satisfait(e),,2023-10-26T14:00:05.369Z,OtherProfession,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
508,gmfujr,gmfujr_7775B769-33E9-4DB1-BB25-B30536359336,2023-10-26,2023-10-26 18:56:44,2023-10-26 18:56:44,Sondage Training  DT,95966,Satisfait(e),,2023-10-26T18:49:48.460Z,RegisteredNurse (Technician),Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
509,gmfujr,gmfujr_7775B769-33E9-4DB1-BB25-B30536359336,2023-10-26,2023-10-26 18:56:44,2023-10-26 18:56:44,Sondage Training  DT,95966,Satisfait(e),,2023-10-26T18:49:48.460Z,RegisteredNurse (Technician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
510,gmfujr,gmfujr_340EFF52-E3E5-4494-9DED-09ED8DDCA6E5,2023-10-26,2023-10-26 23:48:01,2023-10-26 23:48:01,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-08T18:54:28.650Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
511,gmfujr,gmfujr_340EFF52-E3E5-4494-9DED-09ED8DDCA6E5,2023-10-26,2023-10-26 23:48:01,2023-10-26 23:48:01,Sondage Training  DT,95966,Satisfait(e),,2023-09-08T18:54:28.650Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
512,shhc,shhc_51A737EC-7F78-4DE9-B909-EFF72A41857E,2023-10-27,2023-10-27 15:01:31,2023-10-27 15:01:31,Sondage Training  DT,95966,Satisfied,,2023-10-25T16:47:51.570Z,Resident,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
513,shhc,shhc_51A737EC-7F78-4DE9-B909-EFF72A41857E,2023-10-27,2023-10-27 15:01:31,2023-10-27 15:01:31,Sondage Training  DT,95966,Completely satisfied,,2023-10-25T16:47:51.570Z,Resident,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
514,shhc,shhc_C449D7EE-6ED5-468E-AACF-F58308D24D38,2023-10-27,2023-10-27 15:03:37,2023-10-27 15:03:37,Sondage Training  DT,95966,Completely satisfied,,2023-06-16T01:21:38.560Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
515,shhc,shhc_C449D7EE-6ED5-468E-AACF-F58308D24D38,2023-10-27,2023-10-27 15:03:37,2023-10-27 15:03:37,Sondage Training  DT,95966,Satisfied,,2023-06-16T01:21:38.560Z,MedicalOffice Assistant,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
516,shhc,shhc_71103B52-7AC5-4EBD-ACF3-1DD2D9EDF80C,2023-10-27,2023-10-27 15:36:25,2023-10-27 15:36:25,Sondage Training  DT,95966,Completely satisfied,,2023-10-10T15:47:33.270Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
517,shhc,shhc_71103B52-7AC5-4EBD-ACF3-1DD2D9EDF80C,2023-10-27,2023-10-27 15:36:25,2023-10-27 15:36:25,Sondage Training  DT,95966,Unsatisfied,,2023-10-10T15:47:33.270Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
518,shhc,shhc_714A79B4-8C12-4BCA-A1C9-A1A10290050C,2023-10-27,2023-10-27 16:10:15,2023-10-27 16:10:15,Sondage Training  DT,95966,Satisfied,,2023-07-16T18:20:18.367Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
519,shhc,shhc_714A79B4-8C12-4BCA-A1C9-A1A10290050C,2023-10-27,2023-10-27 16:10:15,2023-10-27 16:10:15,Sondage Training  DT,95966,Unsatisfied,,2023-07-16T18:20:18.367Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
520,shhc,shhc_CA8873E0-2AEB-4B89-8DB5-E1D3205E1B3B,2023-10-27,2023-10-27 16:13:14,2023-10-27 16:13:14,Sondage Training  DT,95966,Satisfied,,2023-09-22T16:44:02.070Z,GeneralPractitioner,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
521,shhc,shhc_CA8873E0-2AEB-4B89-8DB5-E1D3205E1B3B,2023-10-27,2023-10-27 16:13:14,2023-10-27 16:13:14,Sondage Training  DT,95966,Satisfied,,2023-09-22T16:44:02.070Z,GeneralPractitioner,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
522,shhc,shhc_4EBEED24-396A-47B9-AC4D-B1C81375EEA3,2023-10-27,2023-10-27 16:35:18,2023-10-27 16:35:18,Sondage Training  DT,95966,Satisfied,,2023-06-07T19:35:57.560Z,MedicalOffice Assistant,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
523,shhc,shhc_4EBEED24-396A-47B9-AC4D-B1C81375EEA3,2023-10-27,2023-10-27 16:35:18,2023-10-27 16:35:18,Sondage Training  DT,95966,Completely unsatisfied,,2023-06-07T19:35:57.560Z,MedicalOffice Assistant,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
524,gmfrds,gmfrds_E77D9C38-34A6-45ED-B0DA-522D30E40864,2023-10-30,2023-10-30 12:26:29,2023-10-30 12:26:29,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-25T12:57:34.263Z,SocialWorker,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
525,gmfrds,gmfrds_E77D9C38-34A6-45ED-B0DA-522D30E40864,2023-10-30,2023-10-30 12:26:29,2023-10-30 12:26:29,Sondage Produit Service Client,101436,Satisfait(e),,2023-09-25T12:57:34.263Z,SocialWorker,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
526,gmfrds,gmfrds_2B1FF1BB-4135-4B0A-B524-2D22EA1EF8B2,2023-10-30,2023-10-30 12:47:46,2023-10-30 12:47:46,Sondage Produit Service Client,101436,Satisfait(e),,2023-08-09T13:29:49.347Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
527,gmfrds,gmfrds_2B1FF1BB-4135-4B0A-B524-2D22EA1EF8B2,2023-10-30,2023-10-30 12:47:46,2023-10-30 12:47:46,Sondage Produit Service Client,101436,Satisfait(e),,2023-08-09T13:29:49.347Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
528,gmfrds,gmfrds_C2CD04B0-8924-4EAB-AE10-824246079696,2023-10-30,2023-10-30 13:28:16,2023-10-30 13:28:16,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-08-31T21:02:37.743Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
529,gmfrds,gmfrds_C2CD04B0-8924-4EAB-AE10-824246079696,2023-10-30,2023-10-30 13:28:16,2023-10-30 13:28:16,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-08-31T21:02:37.743Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
530,gmfrds,gmfrds_FA694BCC-F0EA-49B9-AABC-9D90F0D3CFE4,2023-10-30,2023-10-30 13:44:31,2023-10-30 13:44:31,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-06-13T20:07:49.550Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
531,gmfrds,gmfrds_FA694BCC-F0EA-49B9-AABC-9D90F0D3CFE4,2023-10-30,2023-10-30 13:44:31,2023-10-30 13:44:31,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-06-13T20:07:49.550Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
532,gmfrds,gmfrds_30022EC5-566F-496E-BB83-A6B4C77F18C3,2023-10-30,2023-10-30 17:29:13,2023-10-30 17:29:13,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-06T14:18:24.320Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
533,gmfrds,gmfrds_30022EC5-566F-496E-BB83-A6B4C77F18C3,2023-10-30,2023-10-30 17:29:13,2023-10-30 17:29:13,Sondage Produit Service Client,101436,Insatisfait(e),,2023-09-06T14:18:24.320Z,GeneralPractitioner,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
534,gmfrds,gmfrds_E2F66AA3-B569-4AE3-B69C-E309E96C1806,2023-10-30,2023-10-30 20:10:48,2023-10-30 20:10:48,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-07-07T21:04:48.000Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
535,gmfrds,gmfrds_E2F66AA3-B569-4AE3-B69C-E309E96C1806,2023-10-30,2023-10-30 20:10:48,2023-10-30 20:10:48,Sondage Produit Service Client,101436,Totalement satisfait(e),,2023-07-07T21:04:48.000Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
536,shhc,shhc_4B995B7D-C195-4157-B479-3BA2F4DA1106,2023-10-30,2023-10-30 16:18:04,2023-10-30 16:18:04,Sondage Training  DT,95966,Unsatisfied,,2023-07-17T16:58:39.047Z,OtherProfession,Practician,CA,BC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
537,shhc,shhc_4B995B7D-C195-4157-B479-3BA2F4DA1106,2023-10-30,2023-10-30 16:18:04,2023-10-30 16:18:04,Sondage Training  DT,95966,Unsatisfied,,2023-07-17T16:58:39.047Z,OtherProfession,Practician,CA,BC,How satisfied are you with the data transfer carried out by the MEDFAR team?
538,csb,csb_E1B34D3E-47A7-4D90-9B2F-ECD33927F312,2023-10-31,2023-10-31 10:35:17,2023-10-31 10:35:17,Sondage Training  DT,95966,Satisfied,,2023-08-24T12:50:10.697Z,MedicalOffice Assistant,Practician,CA,NB,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
539,csb,csb_E1B34D3E-47A7-4D90-9B2F-ECD33927F312,2023-10-31,2023-10-31 10:35:17,2023-10-31 10:35:17,Sondage Training  DT,95966,Satisfied,,2023-08-24T12:50:10.697Z,MedicalOffice Assistant,Practician,CA,NB,How satisfied are you with the data transfer carried out by the MEDFAR team?
540,cchc,cchc_0B8ECB56-505A-4C91-9AA9-0E5E90010008,2023-11-01,2023-11-01 00:51:28,2023-11-01 00:51:28,Sondage Produit Service Client,101436,Satisfied,,2023-07-31T16:20:56.827Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the MYLE product?"
541,cchc,cchc_0B8ECB56-505A-4C91-9AA9-0E5E90010008,2023-11-01,2023-11-01 00:51:28,2023-11-01 00:51:28,Sondage Produit Service Client,101436,Satisfied,,2023-07-31T16:20:56.827Z,MedicalOffice Assistant,Practician,CA,QC,Are you satisfied with the customer support received by the MEDFAR team?
542,savaria,savaria_398E9425-26CF-4413-9A5C-6C8DA787497F,2023-11-08,2023-11-08 12:36:27,2023-11-08 12:36:27,Sondage Training  DT,95966,Satisfait(e),,2023-10-15T18:25:54.900Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
543,savaria,savaria_398E9425-26CF-4413-9A5C-6C8DA787497F,2023-11-08,2023-11-08 12:36:27,2023-11-08 12:36:27,Sondage Training  DT,95966,Insatisfait(e),,2023-10-15T18:25:54.900Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
544,savaria,savaria_B4C058AF-485F-4DDA-A506-29F9A849D5F3,2023-11-08,2023-11-08 12:39:04,2023-11-08 12:39:04,Sondage Training  DT,95966,Totalement satisfait(e),,2023-08-28T13:37:12.067Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
545,savaria,savaria_B4C058AF-485F-4DDA-A506-29F9A849D5F3,2023-11-08,2023-11-08 12:39:04,2023-11-08 12:39:04,Sondage Training  DT,95966,Satisfait(e),,2023-08-28T13:37:12.067Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
546,savaria,savaria_2FEFF970-0370-44C8-90D7-04C0A3C1A7E8,2023-11-08,2023-11-08 12:52:08,2023-11-08 12:52:08,Sondage Training  DT,95966,Satisfait(e),,2023-09-01T19:25:49.780Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
547,savaria,savaria_2FEFF970-0370-44C8-90D7-04C0A3C1A7E8,2023-11-08,2023-11-08 12:52:08,2023-11-08 12:52:08,Sondage Training  DT,95966,Satisfait(e),,2023-09-01T19:25:49.780Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
548,savaria,savaria_13F577FD-C1C3-4F00-850C-1224B160784C,2023-11-08,2023-11-08 12:55:43,2023-11-08 12:55:43,Sondage Training  DT,95966,Satisfait(e),,2023-08-26T11:35:12.640Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
549,savaria,savaria_13F577FD-C1C3-4F00-850C-1224B160784C,2023-11-08,2023-11-08 12:55:43,2023-11-08 12:55:43,Sondage Training  DT,95966,Totalement satisfait(e),,2023-08-26T11:35:12.640Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
550,savaria,savaria_6F7C697F-BCE0-4036-8555-77197F0723D7,2023-11-08,2023-11-08 12:58:52,2023-11-08 12:58:52,Sondage Training  DT,95966,Satisfait(e),,2023-08-28T11:42:06.137Z,NursePractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
551,savaria,savaria_6F7C697F-BCE0-4036-8555-77197F0723D7,2023-11-08,2023-11-08 12:58:52,2023-11-08 12:58:52,Sondage Training  DT,95966,Insatisfait(e),,2023-08-28T11:42:06.137Z,NursePractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
552,savaria,savaria_B8F4CC2A-AE07-4B02-A98F-4F4ACD118652,2023-11-08,2023-11-08 13:02:47,2023-11-08 13:02:47,Sondage Training  DT,95966,Satisfait(e),,2023-08-31T17:20:32.583Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
553,savaria,savaria_B8F4CC2A-AE07-4B02-A98F-4F4ACD118652,2023-11-08,2023-11-08 13:02:47,2023-11-08 13:02:47,Sondage Training  DT,95966,Insatisfait(e),,2023-08-31T17:20:32.583Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
554,savaria,savaria_96D17188-792E-43E5-B939-A28BC1CB19A6,2023-11-08,2023-11-08 13:08:09,2023-11-08 13:08:09,Sondage Training  DT,95966,Totalement satisfait(e),,2023-09-15T20:24:45.460Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
555,savaria,savaria_96D17188-792E-43E5-B939-A28BC1CB19A6,2023-11-08,2023-11-08 13:08:09,2023-11-08 13:08:09,Sondage Training  DT,95966,Satisfait(e),,2023-09-15T20:24:45.460Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
556,savaria,savaria_D61B9697-9B6D-479A-9CA2-E3F0E383BD92,2023-11-08,2023-11-08 13:26:41,2023-11-08 13:26:41,Sondage Training  DT,95966,Satisfait(e),,2023-08-24T12:14:25.207Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
557,savaria,savaria_D61B9697-9B6D-479A-9CA2-E3F0E383BD92,2023-11-08,2023-11-08 13:26:41,2023-11-08 13:26:41,Sondage Training  DT,95966,Satisfait(e),,2023-08-24T12:14:25.207Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
558,savaria,savaria_6AB68EFF-C17C-4951-B773-176617FD7096,2023-11-08,2023-11-08 13:29:51,2023-11-08 13:29:51,Sondage Training  DT,95966,Satisfait(e),,2023-08-03T16:27:47.780Z,RegisteredNurse (Clinician),Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
559,savaria,savaria_6AB68EFF-C17C-4951-B773-176617FD7096,2023-11-08,2023-11-08 13:29:51,2023-11-08 13:29:51,Sondage Training  DT,95966,Satisfait(e),,2023-08-03T16:27:47.780Z,RegisteredNurse (Clinician),Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
560,savaria,savaria_3DFC744A-5AB5-4ABB-A4BE-3B38B73D810D,2023-11-08,2023-11-08 13:31:46,2023-11-08 13:31:46,Sondage Training  DT,95966,Totalement satisfait(e),,2023-10-06T13:00:14.737Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
561,savaria,savaria_3DFC744A-5AB5-4ABB-A4BE-3B38B73D810D,2023-11-08,2023-11-08 13:31:46,2023-11-08 13:31:46,Sondage Training  DT,95966,Satisfait(e),,2023-10-06T13:00:14.737Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
562,savaria,savaria_37C74CB5-AEFF-4415-95C8-E50F1FC9368E,2023-11-08,2023-11-08 13:49:09,2023-11-08 13:49:09,Sondage Training  DT,95966,Satisfait(e),,2023-10-11T15:13:45.540Z,MedicalOffice Assistant,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
563,savaria,savaria_37C74CB5-AEFF-4415-95C8-E50F1FC9368E,2023-11-08,2023-11-08 13:49:09,2023-11-08 13:49:09,Sondage Training  DT,95966,Totalement satisfait(e),,2023-10-11T15:13:45.540Z,MedicalOffice Assistant,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
564,savaria,savaria_C71448C2-8128-4075-9D3E-928B99324FF1,2023-11-08,2023-11-08 15:23:24,2023-11-08 15:23:24,Sondage Training  DT,95966,Insatisfait(e),,2023-08-24T11:44:11.027Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
565,savaria,savaria_C71448C2-8128-4075-9D3E-928B99324FF1,2023-11-08,2023-11-08 15:23:24,2023-11-08 15:23:24,Sondage Training  DT,95966,Insatisfait(e),,2023-08-24T11:44:11.027Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
566,savaria,savaria_F01084FA-49F6-4EA4-AF13-B138E5317FFD,2023-11-08,2023-11-08 18:17:13,2023-11-08 18:17:13,Sondage Training  DT,95966,Totalement satisfait(e),,2023-08-31T13:04:48.170Z,,Assistant,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
567,savaria,savaria_F01084FA-49F6-4EA4-AF13-B138E5317FFD,2023-11-08,2023-11-08 18:17:13,2023-11-08 18:17:13,Sondage Training  DT,95966,Satisfait(e),,2023-08-31T13:04:48.170Z,,Assistant,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
568,savaria,savaria_C240FB07-DC74-4C02-BEC3-CCBE338EC73B,2023-11-09,2023-11-09 12:50:00,2023-11-09 12:50:00,Sondage Training  DT,95966,Satisfait(e),,2023-10-24T12:56:18.027Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
569,savaria,savaria_C240FB07-DC74-4C02-BEC3-CCBE338EC73B,2023-11-09,2023-11-09 12:50:00,2023-11-09 12:50:00,Sondage Training  DT,95966,Satisfait(e),,2023-10-24T12:56:18.027Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
570,savaria,savaria_4169A427-7329-45B3-A437-E27D50F0C519,2023-11-09,2023-11-09 12:54:30,2023-11-09 12:54:30,Sondage Training  DT,95966,Insatisfait(e),,2023-08-30T16:58:52.457Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
571,savaria,savaria_4169A427-7329-45B3-A437-E27D50F0C519,2023-11-09,2023-11-09 12:54:30,2023-11-09 12:54:30,Sondage Training  DT,95966,Totalement satisfait(e),,2023-08-30T16:58:52.457Z,GeneralPractitioner,Practician,CA,QC,How satisfied are you with the data transfer carried out by the MEDFAR team?
572,savaria,savaria_77849FA2-C950-4F16-913C-A5A600A248E6,2023-11-09,2023-11-09 21:59:50,2023-11-09 21:59:50,Sondage Training  DT,95966,Totalement satisfait(e),,2023-08-01T23:11:48.330Z,GeneralPractitioner,Practician,CA,QC,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?"
