AccountName,AnalyticsPropertyStatus,UserID,SurveyID,Question,UsersViewedSurveys,UsersSubmittedSurveys
cmmascouche,CA,cmmascouche_84BE963F-CE16-44C2-A0E3-5CEB599C0CD1,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_84BE963F-CE16-44C2-A0E3-5CEB599C0CD1,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_8898C9F5-578E-42A3-854B-82F52F302241,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_8898C9F5-578E-42A3-854B-82F52F302241,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_8898C9F5-578E-42A3-854B-82F52F302241,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_8898C9F5-578E-42A3-854B-82F52F302241,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_8E9F5F81-C75E-45E0-A6BC-BF382E6E3225,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_8E9F5F81-C75E-45E0-A6BC-BF382E6E3225,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_91F244B2-4403-44CD-862F-4C76BBF1430E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_91F244B2-4403-44CD-862F-4C76BBF1430E,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_9ED7605C-3D9F-40AA-8C8F-588936622F14,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_9ED7605C-3D9F-40AA-8C8F-588936622F14,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_9F4E9F0D-E17E-4901-BD4C-FAE34CCC6FAF,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_9F4E9F0D-E17E-4901-BD4C-FAE34CCC6FAF,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_A01C1D63-7B04-4CC6-9657-815E1ED53377,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_A01C1D63-7B04-4CC6-9657-815E1ED53377,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_A01C1D63-7B04-4CC6-9657-815E1ED53377,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_A01C1D63-7B04-4CC6-9657-815E1ED53377,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_A5870C43-BBA6-4239-B359-B34B717B3A07,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_A5870C43-BBA6-4239-B359-B34B717B3A07,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_A758EA0B-23DE-4751-AB1C-11003296E521,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_A758EA0B-23DE-4751-AB1C-11003296E521,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_AAADE528-C3CD-470C-9D45-255268EF50CC,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_AAADE528-C3CD-470C-9D45-255268EF50CC,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_BB8F4041-457A-47FB-8EDA-0F8AE0ABFAC5,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_BB8F4041-457A-47FB-8EDA-0F8AE0ABFAC5,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_BF1E6837-28B1-49D6-BA69-FB76DE1799BE,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_BF1E6837-28B1-49D6-BA69-FB76DE1799BE,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_BF1E6837-28B1-49D6-BA69-FB76DE1799BE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_BF1E6837-28B1-49D6-BA69-FB76DE1799BE,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_C4E6D0C2-9549-457B-A393-0D44AC8FDAE0,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_C4E6D0C2-9549-457B-A393-0D44AC8FDAE0,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_C6DC8183-0A51-4D3F-A5BB-912D7CCAC14A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_C6DC8183-0A51-4D3F-A5BB-912D7CCAC14A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_C7B1BA59-080F-419C-AE3B-C3E4DB2EB87B,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_C7B1BA59-080F-419C-AE3B-C3E4DB2EB87B,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_D64EDC41-714B-4C8F-815F-80D697643239,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_D64EDC41-714B-4C8F-815F-80D697643239,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_D64EDC41-714B-4C8F-815F-80D697643239,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_D64EDC41-714B-4C8F-815F-80D697643239,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_D69F92A3-9C79-4F02-ADFB-AD8CDA46D44A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_D69F92A3-9C79-4F02-ADFB-AD8CDA46D44A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_E412187D-3836-4E0D-BBFA-BDB7257FFF4D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E412187D-3836-4E0D-BBFA-BDB7257FFF4D,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_E412187D-3836-4E0D-BBFA-BDB7257FFF4D,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E412187D-3836-4E0D-BBFA-BDB7257FFF4D,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_E6FAEFAD-F929-4E71-80C3-7F1368545F11,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E6FAEFAD-F929-4E71-80C3-7F1368545F11,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_E6FAEFAD-F929-4E71-80C3-7F1368545F11,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E6FAEFAD-F929-4E71-80C3-7F1368545F11,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_E90E21A7-A3A5-4B79-959B-4C2D2F874925,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E90E21A7-A3A5-4B79-959B-4C2D2F874925,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_E9B6A140-F852-4DBC-A26A-938A7303AA36,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E9B6A140-F852-4DBC-A26A-938A7303AA36,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_E9B6A140-F852-4DBC-A26A-938A7303AA36,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_E9B6A140-F852-4DBC-A26A-938A7303AA36,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_F353AF4F-8FB3-4D68-831A-84AA09D37D0C,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_F353AF4F-8FB3-4D68-831A-84AA09D37D0C,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_F353AF4F-8FB3-4D68-831A-84AA09D37D0C,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_F353AF4F-8FB3-4D68-831A-84AA09D37D0C,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_FCCC18B1-74AE-4E39-886B-15B7162FCB6A,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_FCCC18B1-74AE-4E39-886B-15B7162FCB6A,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_FCCC18B1-74AE-4E39-886B-15B7162FCB6A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_FCCC18B1-74AE-4E39-886B-15B7162FCB6A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_FD389912-B6AC-4B59-B98F-43F54CF3280B,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_FD389912-B6AC-4B59-B98F-43F54CF3280B,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
cmmascouche,CA,cmmascouche_FEBBC225-69D3-4A44-ABBC-6EBF596CB7F2,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_FEBBC225-69D3-4A44-ABBC-6EBF596CB7F2,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
cmmascouche,CA,cmmascouche_FEBBC225-69D3-4A44-ABBC-6EBF596CB7F2,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
cmmascouche,CA,cmmascouche_FEBBC225-69D3-4A44-ABBC-6EBF596CB7F2,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_0B1CD9FC-0EFC-47C6-A7AB-A6D04DD6960D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_0B1CD9FC-0EFC-47C6-A7AB-A6D04DD6960D,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_2669F0CA-4665-4EC1-945B-30C249E482EF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_2669F0CA-4665-4EC1-945B-30C249E482EF,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_459305AF-EC4A-450E-BC14-52943C572EB6,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_459305AF-EC4A-450E-BC14-52943C572EB6,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_702E7267-306E-485A-9710-C6F5CF20D370,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_702E7267-306E-485A-9710-C6F5CF20D370,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_7BC9A07B-F8A2-4FE3-98F7-7BC7DA072507,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_7BC9A07B-F8A2-4FE3-98F7-7BC7DA072507,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_7CCA10CE-A0AA-45FC-8713-01BB624AAACD,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_7CCA10CE-A0AA-45FC-8713-01BB624AAACD,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_8BD42138-E4E5-4915-B359-2E15FEAD1376,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_8BD42138-E4E5-4915-B359-2E15FEAD1376,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_93DA8020-D05B-494F-8C38-992FB4016193,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_93DA8020-D05B-494F-8C38-992FB4016193,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_B01C7B86-8A2E-4C6D-AFBB-60DA4C4267F7,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_B01C7B86-8A2E-4C6D-AFBB-60DA4C4267F7,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_B473832D-0F43-427B-B2D8-866FB3617DF5,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_B473832D-0F43-427B-B2D8-866FB3617DF5,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_B88DDA7A-9338-4B43-B9C1-8C7C32503BDE,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_B88DDA7A-9338-4B43-B9C1-8C7C32503BDE,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_B93B74A9-F73C-4176-861A-AACF96E8C9F6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_B93B74A9-F73C-4176-861A-AACF96E8C9F6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
deploiement,CA,deploiement_C30A73F1-242F-4F1D-A82B-C866BCF34821,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_C30A73F1-242F-4F1D-A82B-C866BCF34821,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_DD058ADC-AF92-46D4-B67B-6F6426F4E554,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
deploiement,CA,deploiement_DD058ADC-AF92-46D4-B67B-6F6426F4E554,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
deploiement,CA,deploiement_ECC1412E-7D9C-40C4-97E9-C8D50FE80B6E,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
deploiement,CA,deploiement_ECC1412E-7D9C-40C4-97E9-C8D50FE80B6E,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
drclevinger,CA,drclevinger_36179CC0-A7EB-46CA-8D59-A3E60C443D88,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
drclevinger,CA,drclevinger_36179CC0-A7EB-46CA-8D59-A3E60C443D88,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gilbertrdfp,CA,gilbertrdfp_60C242F9-FA9E-491E-864B-30E9CF8DC0EF,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_60C242F9-FA9E-491E-864B-30E9CF8DC0EF,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_626FB557-6B0C-456F-B15C-8B8A0FCF4E22,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_626FB557-6B0C-456F-B15C-8B8A0FCF4E22,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_6F6C33F5-7413-4250-BB3B-40B7F7428AEB,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_6F6C33F5-7413-4250-BB3B-40B7F7428AEB,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_6F6C33F5-7413-4250-BB3B-40B7F7428AEB,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_6F6C33F5-7413-4250-BB3B-40B7F7428AEB,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gilbertrdfp,CA,gilbertrdfp_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gilbertrdfp,CA,gilbertrdfp_77849FA2-C950-4F16-913C-A5A600A248E6,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_77849FA2-C950-4F16-913C-A5A600A248E6,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_9CDA65AA-7456-4F60-9D37-7823C7E6F912,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_9CDA65AA-7456-4F60-9D37-7823C7E6F912,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_B6E8E2B3-136F-46FB-8F0D-0020B4204461,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_B6E8E2B3-136F-46FB-8F0D-0020B4204461,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gilbertrdfp,CA,gilbertrdfp_E8DBD083-6FB8-4265-907D-ACBB4CEF9EAC,101436,Are you satisfied with the customer support received by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_E8DBD083-6FB8-4265-907D-ACBB4CEF9EAC,101436,"[jquery]title[/jquery], how satisfied are you with the MYLE product?",1,0
gilbertrdfp,CA,gilbertrdfp_E8DBD083-6FB8-4265-907D-ACBB4CEF9EAC,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gilbertrdfp,CA,gilbertrdfp_E8DBD083-6FB8-4265-907D-ACBB4CEF9EAC,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_035EFC5F-BD92-475D-A785-4290FAFCA370,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_035EFC5F-BD92-475D-A785-4290FAFCA370,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_05B23883-E8BF-435A-960E-C4C00E711D10,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_05B23883-E8BF-435A-960E-C4C00E711D10,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_214BAD89-7744-4C49-ACD7-53E146C83BC0,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_214BAD89-7744-4C49-ACD7-53E146C83BC0,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_2671FBA8-B8C5-4CE0-AA4E-6FAB21C2505A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_2671FBA8-B8C5-4CE0-AA4E-6FAB21C2505A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_39164B21-39C9-4D55-9B48-88B10C7D3843,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_39164B21-39C9-4D55-9B48-88B10C7D3843,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_3B4B07CD-7B49-4431-95E6-81E27ACD819D,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_3B4B07CD-7B49-4431-95E6-81E27ACD819D,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_5080E5F3-30FB-44C5-A688-E712AAF54993,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_5080E5F3-30FB-44C5-A688-E712AAF54993,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_68333BEA-69D5-403E-91B2-BAE27BD9307A,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_68333BEA-69D5-403E-91B2-BAE27BD9307A,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_C31CDB04-F30F-4627-9DEA-0D9A5DFAB51F,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_C31CDB04-F30F-4627-9DEA-0D9A5DFAB51F,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_CCD2701F-2C79-4CE4-BE97-E5629928EB93,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_CCD2701F-2C79-4CE4-BE97-E5629928EB93,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_D4C42C84-8268-49C6-BCAD-55618C60A0D0,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_D4C42C84-8268-49C6-BCAD-55618C60A0D0,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_DA0929A3-8F5D-4AC6-B7DB-2B0275561ED3,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_DA0929A3-8F5D-4AC6-B7DB-2B0275561ED3,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfalorette,CA,gmfalorette_F2613834-C606-4A1F-B52A-0A7984014D73,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfalorette,CA,gmfalorette_F2613834-C606-4A1F-B52A-0A7984014D73,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
gmfdesponts,CA,gmfdesponts_65EBC661-F8F9-4F67-B97D-72115FA39FA6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
gmfdesponts,CA,gmfdesponts_65EBC661-F8F9-4F67-B97D-72115FA39FA6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
referencemd,CA,referencemd_F85BEA71-6F6E-48FF-9464-48D4C9C53361,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
referencemd,CA,referencemd_F85BEA71-6F6E-48FF-9464-48D4C9C53361,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
threecedars,CA,threecedars_13F92579-5B6B-4F1F-8A3A-45343B5403DC,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
threecedars,CA,threecedars_13F92579-5B6B-4F1F-8A3A-45343B5403DC,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
threecedars,CA,threecedars_28B77CCB-5F9D-4AC4-ADA3-CFA6A3995439,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
threecedars,CA,threecedars_28B77CCB-5F9D-4AC4-ADA3-CFA6A3995439,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
threecedars,CA,threecedars_49CA5F03-1916-4933-A614-13A89518CB56,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
threecedars,CA,threecedars_49CA5F03-1916-4933-A614-13A89518CB56,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
threecedars,CA,threecedars_6DF4FD66-7BC4-43EE-A30A-8D74C06D62BF,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
threecedars,CA,threecedars_6DF4FD66-7BC4-43EE-A30A-8D74C06D62BF,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
threecedars,CA,threecedars_77849FA2-C950-4F16-913C-A5A600A248E6,95966,How satisfied are you with the data transfer carried out by the MEDFAR team?,1,0
threecedars,CA,threecedars_77849FA2-C950-4F16-913C-A5A600A248E6,95966,"[jquery]title[/jquery], how satisfied are you with the training and the coaching given by the MEDFAR team during the transition to MYLE?",1,0
